REDsignal,IRsignal,synced
0.7249511718750000,0.4980308532714843,0
0.7453330993652344,0.4855224609375000,0
0.7453330993652344,0.5062185287475586,0
0.7384248733520508,0.4941919326782226,0
0.7322656631469726,0.5006647109985352,0
0.7348136901855469,0.5280246734619141,0
0.7348136901855469,0.5035274505615234,0
0.7428503036499023,0.4916982650756836,0
0.7428503036499023,0.4895044326782226,0
0.7414524078369140,0.4947898864746094,0
0.7469461441040038,0.4871732711791992,0
0.7311286926269531,0.5082401275634766,0
0.7361446380615234,0.4944259643554687,0
0.7515140533447265,0.4934555053710937,0
0.7441125869750976,0.5109460830688476,0
0.7422924041748047,0.4955543518066406,0
0.7316534042358398,0.4955543518066406,0
0.7476465225219726,0.4880235671997070,0
0.7625146865844726,0.4880235671997070,0
0.7398674011230468,0.5018835067749023,0
0.7331754684448242,0.5018835067749023,0
0.7352399826049805,0.4924020767211914,0
0.7492830276489257,0.4924020767211914,0
0.7406787872314453,0.5052429199218750,0
0.7159538269042969,0.5052429199218750,0
0.7348686218261719,0.4842081069946289,0
0.7212581634521484,0.4842081069946289,0
0.7352743148803711,0.4697256088256836,0
0.7464294433593750,0.4697256088256836,0
0.7220397949218750,0.4776334762573242,0
0.7135070800781250,0.4776334762573242,0
0.7147069931030273,0.4653768539428711,0
0.7278110504150390,0.4653768539428711,0
0.7194683074951171,0.4783979415893554,0
0.6963666915893555,0.4783979415893554,0
0.7159143447875976,0.4614475250244141,0
0.7047798156738281,0.4614475250244141,0
0.7202980041503906,0.4525159835815429,0
0.7340721130371094,0.4525159835815429,0
0.7116582870483398,0.4661087036132812,0
0.7058813095092773,0.4661087036132812,0
0.7083011627197265,0.4582082748413085,0
0.7229879379272460,0.4582082748413085,0
0.7154193878173828,0.4736680984497070,0
0.6937791824340820,0.4736680984497070,0
0.7134733200073242,0.4586580276489258,0
0.7029968261718750,0.4586580276489258,0
0.7184652328491211,0.4496303558349609,0
0.7327497482299804,0.4496303558349609,0
0.7103742599487305,0.4642410278320312,0
0.7053039550781249,0.4642410278320312,0
0.7075784683227538,0.4572961807250976,0
0.7211339950561523,0.4572961807250976,0
0.7143419265747070,0.4720991134643555,0
0.6993724822998046,0.4720991134643555,0
0.7127391815185546,0.4575599670410156,0
0.7020996093749999,0.4575599670410156,0
0.7172458648681640,0.4490781784057617,0
0.7309598922729492,0.4490781784057617,0
