REDsignal,IRsignal,synced
0.0446073532104492,0.3905977249145507,0
0.0568519592285156,0.3905977249145507,0
0.0518989562988281,0.3959529876708984,0
0.0472332000732422,0.3959529876708984,0
0.0661165237426758,0.3822395324707031,0
0.0666246414184570,0.3822395324707031,0
0.0576398849487305,0.3876691818237304,0
0.0540567398071289,0.3876691818237304,0
0.0452201843261719,0.3789167404174805,0
0.0668981552124023,0.3789167404174805,0
0.0583150863647461,0.3877956390380859,0
0.0444007873535156,0.3877956390380859,0
0.0518171310424805,0.3937288284301758,0
0.0471193313598633,0.3937288284301758,0
0.0659070968627930,0.3809177398681641,0
0.0665336608886719,0.3809177398681641,0
0.0576301574707031,0.3877000808715820,0
0.0541276931762695,0.3877000808715820,0
0.0453289031982422,0.3802099227905273,0
0.0670200347900391,0.3802099227905273,0
0.0585496902465820,0.3902406692504883,0
0.0446336746215820,0.3902406692504883,0
0.0521347045898437,0.3971300125122070,0
0.0474889755249023,0.3971300125122070,0
0.0662824630737305,0.3851245880126953,0
0.0668935775756836,0.3851245880126953,0
0.0580610275268555,0.3922971725463867,0
0.0545751571655273,0.3922971725463867,0
0.0458209991455078,0.3851268768310547,0
0.0675344467163086,0.3851268768310547,0
0.0450862884521484,0.3951398849487305,0
0.0573085784912109,0.3951398849487305,0
0.0525306701660156,0.4018959045410156,0
0.0478860855102539,0.4018959045410156,0
0.0666023254394531,0.3896261215209961,0
0.0672203063964844,0.3896261215209961,0
0.0584037780761719,0.3963815689086914,0
0.0548480987548828,0.3963815689086914,0
0.0460578918457031,0.3885492324829101,0
0.0676002502441406,0.3885492324829101,0
0.0590950012207031,0.3973102569580078,0
0.0452619552612305,0.3973102569580078,0
0.0524723052978516,0.4016103744506836,0
0.0477247238159180,0.4016103744506836,0
0.0663728713989258,0.3848213195800781,0
0.0666858673095703,0.3848213195800781,0
0.0575603485107422,0.3847080230712890,0
0.0537214279174805,0.3847080230712890,0
0.0446451187133789,0.3703176498413086,0
0.0659397125244141,0.3703176498413086,0
0.0431081771850586,0.3742807388305664,0
0.0553144454956055,0.3670148849487305,0
0.0556142807006836,0.3673353195190430,0
0.0497406005859375,0.3849014282226562,0
0.0540527343750000,0.3672323226928711,0
0.0469224929809570,0.3723667144775391,0
0.0549785614013672,0.3753347396850586,0
0.0643358230590820,0.3633115768432617,0
0.0439945220947266,0.3854976654052734,0
0.0611812591552734,0.3710374832153320,0
0.0562551498413086,0.3729434967041015,0
0.0575099945068359,0.3872400283813476,0
0.0566322326660156,0.3815563201904297,0
0.0658578872680664,0.3818584442138672,0
0.0515653610229492,0.3889217376708984,0
0.0525438308715820,0.3894109725952148,0
0.0573738098144531,0.3922908782958984,0
0.0544097900390625,0.3909204483032226,0
0.0526159286499023,0.3901605606079102,0
0.0520551681518555,0.3840476989746094,0
0.0517724990844727,0.3808233261108399,0
0.0585451126098633,0.3906160354614258,0
0.0520494461059570,0.3916271209716797,0
0.0583070755004883,0.3824449539184570,0
0.0587917327880859,0.3935548782348633,0
0.0576679229736328,0.3954236984252930,0
0.0493412017822266,0.4089065551757812,0
0.0530862808227539,0.3924768447875976,0
0.0523578643798828,0.3973268508911132,0
0.0589250564575195,0.3898315429687500,0
0.0591688156127930,0.3888851165771484,0
0.0532115936279297,0.3829936981201172,0
0.0611234664916992,0.3719793319702148,0
0.0739002227783203,0.3780944824218750,0
0.0554706573486328,0.3584695816040039,0
0.0436557769775391,0.3596797943115234,0
0.0556577682495117,0.3716411590576172,0
0.0651386260986328,0.3725589752197265,0
0.0613809585571289,0.3751075744628906,0
0.0466260910034180,0.3787605285644531,0
0.0574213027954102,0.3837238311767578,0
0.0583225250244141,0.3878179550170898,0
0.0572885513305664,0.4065313339233398,0
0.0561630249023437,0.3886613845825195,0
0.0488233566284180,0.3949029922485351,0
0.0454999923706055,0.3819934844970703,0
0.0586606979370117,0.3864286422729492,0
0.0448448181152344,0.3914657592773437,0
0.0474855422973633,0.3976123809814453,0
0.0574607849121094,0.3922193527221680,0
0.0517627716064453,0.3899145126342773,0
0.0580467224121094,0.3952777862548828,0
0.0455326080322266,0.3952777862548828,0
0.0525587081909180,0.3894126892089844,0
0.0586378097534180,0.3905828475952148,0
0.0520677566528320,0.3959489822387695,0
0.0574905395507812,0.3959489822387695,0
0.0517152786254883,0.4056558609008789,0
0.0561618804931641,0.3878746032714844,0
0.0486688613891602,0.3931222915649414,0
0.0462684631347656,0.4012475967407226,0
0.0582927703857422,0.3841524124145508,0
0.0445821762084961,0.3892307281494141,0
0.0473842620849609,0.3954746246337891,0
0.0574693679809570,0.3903173446655273,0
0.0518611907958984,0.3889440536499023,0
0.0579631805419922,0.3808204650878906,0
0.0488765716552734,0.3953756332397461,0
0.0628395080566406,0.3907207489013672,0
0.0586561203002930,0.3876485824584961,0
0.0522726058959961,0.4019720077514649,0
0.0478002548217773,0.3995584487915039,0
0.0665187835693359,0.3874488830566406,0
0.0582304000854492,0.3941030502319336,0
0.0585886001586914,0.3853797912597656,0
0.0632337570190430,0.3882202148437500,0
0.0532413482666016,0.3948240280151367,0
