REDsignal,IRsignal,synced
0.6105703353881836,0.4466365814208984,0
0.6168811798095702,0.4466365814208984,0
0.6134233474731445,0.4559188842773437,0
0.6038709640502929,0.4559188842773437,0
0.6142742156982421,0.4516004562377929,0
0.6082895278930663,0.4516004562377929,0
0.6132368087768555,0.4489906311035156,0
0.6237573623657227,0.4489906311035156,0
0.6136808395385742,0.4525428771972656,0
0.6104496002197265,0.4525428771972656,0
0.6102596282958984,0.4467704772949219,0
0.6163255691528320,0.4467704772949219,0
0.6129701614379882,0.4555932998657226,0
0.6033657073974609,0.4555932998657226,0
0.6141820907592773,0.4514928817749023,0
0.6079559326171875,0.4514928817749023,0
0.6124763488769531,0.4490919113159180,0
0.6231239318847656,0.4490919113159180,0
0.6132162094116210,0.4525594711303711,0
0.6101406097412109,0.4525594711303711,0
0.6099403381347656,0.4470291137695312,0
0.6161373138427734,0.4470291137695312,0
0.6134668350219726,0.4558210372924805,0
0.6039819717407227,0.4558210372924805,0
0.6156240463256836,0.4521846771240234,0
0.6093538284301757,0.4521846771240234,0
0.6137889862060547,0.4501430511474609,0
0.6246150970458985,0.4501430511474609,0
0.6149900436401367,0.4536712646484375,0
0.6119728088378906,0.4536712646484375,0
0.6116031646728516,0.4483411788940430,0
0.6176937103271484,0.4483411788940430,0
0.6153722763061523,0.4567039489746094,0
0.6059703826904297,0.4567039489746094,0
0.6180387496948242,0.4532878875732422,0
0.6115447998046875,0.4532878875732422,0
0.6153350830078125,0.4512119293212891,0
0.6260381698608398,0.4512119293212891,0
0.6162786483764648,0.4543195724487304,0
0.6130331039428710,0.4543195724487304,0
0.6123270034790039,0.4489328384399414,0
0.6183134078979492,0.4489328384399414,0
0.6161069869995117,0.4565998077392578,0
0.6066530227661132,0.4565998077392578,0
0.6191471099853515,0.4536174774169922,0
0.6125484466552734,0.4536174774169922,0
0.6159988403320312,0.4515844345092773,0
0.6267734527587890,0.4515844345092773,0
0.6169618606567383,0.4545965194702148,0
0.6137231826782227,0.4545965194702148,0
0.6128780364990234,0.4491748809814453,0
0.6187665939331054,0.4491748809814453,0
0.6168777465820312,0.4564470291137695,0
0.6073637008666992,0.4564470291137695,0
0.6201742172241210,0.4538051605224609,0
0.6132614135742187,0.4538051605224609,0
0.6111717224121094,0.4519969940185546,0
0.6111717224121094,0.4607603073120117,0
0.6176942825317383,0.4525772094726562,0
0.6141145706176757,0.4673372268676758,0
0.6141145706176757,0.4500949859619141,0
0.6195150375366211,0.4577814102172851,0
0.6109365463256836,0.4577814102172851,0
0.6254934310913086,0.4568681716918945,0
0.6198240280151367,0.4568681716918945,0
0.6242013931274414,0.4565505981445312,0
0.6364643096923828,0.4565505981445312,0
0.6267454147338867,0.4605972290039062,0
0.6243404388427735,0.4605972290039062,0
0.6233596801757812,0.4559589385986328,0
0.6286022186279296,0.4559589385986328,0
0.6262184143066406,0.4620861053466797,0
0.6156543731689453,0.4620861053466797,0
0.6286314010620117,0.4594184875488281,0
0.6207687377929687,0.4594184875488281,0
0.6230810165405273,0.4573179244995117,0
0.6337308883666992,0.4573179244995117,0
0.6235061645507812,0.4597749710083008,0
0.6200609207153320,0.4597749710083008,0
0.6187030792236328,0.4546308517456055,0
0.6243444442749023,0.4546308517456055,0
0.6229127883911133,0.4610115051269531,0
0.6132968902587891,0.4610115051269531,0
0.6272764205932617,0.4591455459594727,0
0.6198955535888672,0.4591455459594727,0
