REDsignal,IRsignal,synced
0.7163331985473632,0.4805711746215820,0
0.7229398727416992,0.4805711746215820,0
0.7255554199218750,0.4683895111083984,0
0.7092693328857421,0.4683895111083984,0
0.7208776473999023,0.4804933547973633,0
0.7208776473999023,0.4804933547973633,0
0.7077953338623046,0.4886209487915039,0
0.7190563201904296,0.4886209487915039,0
0.7319686889648437,0.4754384994506836,0
0.7184949874877929,0.4754384994506836,0
0.7155675888061523,0.4813184738159180,0
0.7209863662719727,0.4813184738159180,0
0.7221364974975586,0.4692220687866211,0
0.7221364974975586,0.4692220687866211,0
0.7144981384277344,0.4814603805541992,0
0.7290121078491211,0.4814603805541992,0
0.6985673904418945,0.4897871017456055,0
0.6985673904418945,0.4897871017456055,0
0.7200571060180664,0.4767133712768554,0
0.7200571060180664,0.4767133712768554,0
0.7023513793945312,0.4829034805297852,0
0.7023513793945312,0.4829034805297852,0
0.7085517883300781,0.4708883285522460,0
0.6909055709838867,0.4708883285522460,0
0.7014667510986328,0.4831712722778320,0
0.7014667510986328,0.4831712722778320,0
0.6868955612182617,0.4913457870483398,0
0.6977005004882812,0.4913457870483398,0
0.7104148864746094,0.4782016754150391,0
0.7104148864746094,0.4782016754150391,0
0.6947587966918946,0.4843568801879883,0
0.7008567810058594,0.4843568801879883,0
0.7026992797851562,0.4721414566040039,0
0.6857517242431640,0.4721414566040039,0
0.6968725204467773,0.4841892242431640,0
0.7124971389770508,0.4841892242431640,0
0.6831865310668945,0.4923551559448242,0
0.6831865310668945,0.4923551559448242,0
0.7072099685668946,0.4792871475219727,0
0.7072099685668946,0.4792871475219727,0
0.6921758651733398,0.4852970123291016,0
0.6921758651733398,0.4852970123291016,0
0.7008041381835938,0.4730672836303711,0
0.7008041381835938,0.4730672836303711,0
0.6954523086547851,0.4850572586059570,0
0.6954523086547851,0.4850572586059570,0
0.6822601318359375,0.4932357788085937,0
0.6822601318359375,0.4932357788085937,0
0.7066732406616211,0.4801528930664062,0
0.7066732406616211,0.4801528930664062,0
0.6920059204101562,0.4862274169921875,0
0.6920059204101562,0.4862274169921875,0
0.7008825302124023,0.4738483428955078,0
0.7008825302124023,0.4738483428955078,0
0.6959243774414062,0.4859664916992187,0
0.6959243774414062,0.4859664916992187,0
0.6830749511718750,0.4941398620605468,0
0.6830749511718750,0.4941398620605468,0
0.7077953338623046,0.4808956146240234,0
0.7077953338623046,0.4808956146240234,0
0.6934307098388671,0.4869867324829101,0
0.6934307098388671,0.4869867324829101,0
0.7026517868041992,0.4746253967285156,0
0.7026517868041992,0.4746253967285156,0
0.6977560043334960,0.4867115020751953,0
0.6977560043334960,0.4867115020751953,0
0.6849420547485351,0.4948986053466797,0
0.6849420547485351,0.4948986053466797,0
0.7095960617065430,0.4816938400268554,0
0.7095960617065430,0.4816938400268554,0
0.6950500488281249,0.4877140045166015,0
0.6950500488281249,0.4877140045166015,0
0.7041240692138672,0.4754024505615234,0
0.7041240692138672,0.4754024505615234,0
0.6991928100585937,0.4873832702636718,0
0.6991928100585937,0.4873832702636718,0
0.6864303588867188,0.4955589294433593,0
0.6864303588867188,0.4955589294433593,0
0.7110197067260742,0.4823318481445312,0
0.7110197067260742,0.4823318481445312,0
0.6984197616577148,0.4844398498535156,0
0.7032560348510742,0.4986900329589843,0
0.7032560348510742,0.4986900329589843,0
0.6891689300537109,0.4878398895263671,0
0.7009666442871093,0.4883165359497070,0
0.7009666442871093,0.4883165359497070,0
0.6882820129394531,0.4959657669067383,0
0.6882820129394531,0.4959657669067383,0
0.7134481430053711,0.4825704574584961,0
0.7134481430053711,0.4825704574584961,0
0.6997472763061523,0.4882633209228515,0
0.6997472763061523,0.4882633209228515,0
0.7099439620971679,0.4752222061157226,0
0.7099439620971679,0.4752222061157226,0
0.7062761306762695,0.4863235473632812,0
0.7062761306762695,0.4863235473632812,0
0.6947902679443360,0.4932003021240234,0
0.6947902679443360,0.4932003021240234,0
0.7207574844360352,0.4784122467041015,0
0.7207574844360352,0.4784122467041015,0
0.7074199676513672,0.4832548141479492,0
0.7074199676513672,0.4832548141479492,0
0.7172012329101562,0.4699356079101562,0
0.7172012329101562,0.4699356079101562,0
0.7125434875488281,0.4815845489501953,0
0.7125434875488281,0.4815845489501953,0
0.6997718811035156,0.4895496368408203,0
0.6997718811035156,0.4895496368408203,0
0.7242462158203125,0.4764730453491210,0
0.7242462158203125,0.4764730453491210,0
0.7095033645629882,0.4827501296997070,0
0.7095033645629882,0.4827501296997070,0
0.7182209014892578,0.4707721710205078,0
0.7182209014892578,0.4707721710205078,0
0.7127277374267578,0.4833795547485351,0
0.7127277374267578,0.4833795547485351,0
0.6994371414184570,0.4918985366821289,0
0.6994371414184570,0.4918985366821289,0
0.7235252380371093,0.4789398193359375,0
0.7235252380371093,0.4789398193359375,0
0.7084562301635742,0.4853822708129882,0
0.7084562301635742,0.4853822708129882,0
0.7170942306518554,0.4732280731201172,0
0.7170942306518554,0.4732280731201172,0
0.7115707397460938,0.4856695175170898,0
0.7115707397460938,0.4856695175170898,0
0.6983751296997071,0.4941335678100586,0
0.6983751296997071,0.4941335678100586,0
0.7225805282592773,0.4811731338500976,0
0.7225805282592773,0.4811731338500976,0
0.7077461242675781,0.4876253128051757,0
0.7077461242675781,0.4876253128051757,0
0.7165449142456054,0.4754390716552734,0
0.7165449142456054,0.4754390716552734,0
